sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;industria;fabricade;manriquecentralno.1;2;4;2018-06-07;5000000;microempresarial
masculino;industria;fabricade;popular;2;1;2017-12-14;7000000;microempresarial
femenino;comercio;tienda;alfonsolopez;3;5;2018-03-13;7800000;microempresarial
masculino;comercio;variedades;manriqueoriental;3;3;2018-06-18;7000000;microempresarial
masculino;servicio;cafeeinternet;sanjavierno.1;3;13;2016-12-29;10000000;empresarialed
masculino;comercio;marqueteria;campovaldesno.1;3;4;2018-03-12;2000000;microempresarial
masculino;comercio;tienda;sanjosedelacimano.;1;3;2016-08-03;2000000;microempresarial
femenino;industria;fabricade;sanpablo;1;1;2018-09-20;7000000;microempresarial
masculino;comercio;fabricade;sanjavierno.1;1;13;2019-01-04;6000000;microempresarial
femenino;servicio;carniceria;llanaditas;1;8;2017-10-18;5000000;microempresarial
femenino;servicio;variedades;lamilagrosa;3;9;2018-02-21;7800000;microempresarial
masculino;comercio;tienda;elcompromiso;1;1;2016-06-02;5600000;microempresarial
femenino;industria;fabricadearepas;buenosaires;3;9;2016-05-16;2400000;microempresarial
femenino;servicio;comidasrapidas;santander;2;6;2019-02-13;6000000;microempresarial
masculino;industria;fabricade;sanjavierno.1;1;13;2017-05-08;7377000;microempresarial
masculino;industria;fabricademuebles;santacruz;2;2;2016-05-27;6800000;microempresarial
femenino;servicio;variedades;girardot;3;5;2018-03-08;7000000;microempresarial
femenino;comercio;almacenderopaen;manriquecentralno.1;1;4;2017-10-24;7000000;microempresarial
femenino;servicio;comidasrapidas;nuevosconquistadores;1;13;2017-03-01;7377000;microempresarial
masculino;industria;fabricade;florencia;3;5;2016-11-17;6890000;microempresarial
masculino;servicio;mantenimientoen;lamilagrosa;2;9;2017-11-01;7000000;microempresarial
masculino;servicio;tienda;carpinelo;1;1;2017-07-26;7300000;microempresarial
femenino;servicio;variedades;santodomingosavio;1;1;2017-09-18;7300000;microempresarial
masculino;comercio;fabricade;manriqueoriental;2;3;2016-10-05;2000000;microempresarial
femenino;comercio;variedades;castilla;3;5;2018-11-21;7800000;microempresarial
femenino;comercio;papeleria;belen;3;16;2017-03-24;7370000;microempresarial
femenino;comercio;variedades;calasanz;1;12;2019-04-01;8200000;microempresarial
femenino;servicio;variedades;villahermosa;3;8;2018-07-06;7800000;microempresarial
femenino;agropecuaria;criaderodeanimales;cabecerasancristobal;2;60;2017-02-09;7000000;microempresarial
femenino;industria;fabricade;prado;2;10;2016-02-24;6890000;microempresarial
masculino;industria;fabricade;campovaldesno.1;3;4;2017-09-05;6000000;microempresarial
femenino;comercio;cafeteria;aranjuez;2;4;2018-12-05;7800000;microempresarial
masculino;comercio;miscelanea;centroadmtivo;1;10;2018-02-26;7800000;microempresarial
femenino;comercio;tiendadehelados;manriquecentralno.2;3;3;2016-05-05;4000000;microempresarial
femenino;servicio;peluqueria;guayabal;2;15;2016-10-24;2000000;microempresarial
femenino;comercio;tienda;campovaldesno.1;2;4;2018-05-22;7800000;microempresarial
masculino;comercio;restaurante;belen;3;16;2016-11-18;6890000;microempresarial
femenino;comercio;comidasrapidas;sanjavierno.1;1;13;2017-07-26;7370000;microempresarial
femenino;comercio;comidasrapidas;calasanz;1;12;2017-06-13;7300000;microempresarial
femenino;comercio;variedades;sanjavierno.1;1;13;2017-11-15;7300000;microempresarial
masculino;comercio;tienda;lafloresta;3;12;2018-01-19;7300000;microempresarial
masculino;comercio;variedades;manriquecentralno.1;2;4;2018-08-10;5000000;microempresarial
femenino;servicio;restaurante;barriocaicedo;1;9;2017-09-07;7000000;microempresarial
femenino;servicio;barberia;robledo;2;7;2018-07-09;6000000;microempresarial
femenino;servicio;peluqueria;villatina;1;8;2018-04-13;4500000;microempresarial
masculino;industria;ebanistaria;lamilagrosa;3;9;2017-09-19;7000000;microempresarial
masculino;servicio;bares;belencito;2;13;2016-05-17;6890000;microempresarial
masculino;comercio;variedades;belen;2;16;2018-03-02;4500000;microempresarial
femenino;industria;depositode;llanaditas;1;8;2017-02-06;7377000;microempresarial
masculino;servicio;recreativoeducativo;centroadmtivo;3;10;2016-04-08;4000000;microempresarial
femenino;comercio;variedades;robledo;1;7;2018-02-23;4000000;microempresarial
femenino;industria;variedades;belen;3;16;2018-07-05;19500000;juridicaycapsemilla
femenino;comercio;tienda;barriocaicedo;1;9;2017-05-19;7377000;microempresarial
femenino;comercio;variedades;santacruz;2;2;2017-07-24;6500000;microempresarial
masculino;comercio;comidasrapidas;laisla;2;2;2018-09-24;5000000;microempresarial
masculino;industria;fabricade;cristorey;3;15;2016-11-11;6000000;microempresarial
femenino;comercio;almacenderopaen;guayabal;3;15;2017-10-09;7000000;microempresarial
masculino;servicio;fabricadehelados;elcorazon;2;13;2018-03-05;3500000;microempresarial
masculino;industria;fabricadecalzado;pedregal;3;6;2018-02-13;1000000;microempresarial
masculino;industria;fabricade;barriocaicedo;2;9;2018-04-30;7800000;microempresarial
femenino;industria;fabricade;villahermosa;2;8;2018-05-29;7800000;microempresarial
masculino;servicio;tienda;robledo;3;7;2018-05-09;7800000;microempresarial
masculino;servicio;barberia;buenosaires;3;9;2017-03-28;7000000;microempresarial
femenino;industria;fabricade;sanjavierno.1;2;13;2017-07-14;7000000;microempresarial
masculino;industria;mantenimientoen;robledo;2;7;2017-06-13;7377000;microempresarial
femenino;comercio;joyeria;campovaldesno.1;3;4;2018-10-11;5000000;microempresarial
femenino;comercio;drogueria;castilla;3;5;2018-09-14;7800000;microempresarial
femenino;industria;fabricade;lamilagrosa;3;9;2017-07-17;7300000;microempresarial
femenino;comercio;tiendadehelados;robledo;2;7;2018-09-05;5000000;microempresarial
masculino;industria;fabricadealimentos;buenosaires;3;9;2018-07-09;7000000;microempresarial
femenino;comercio;fabricade;santander;2;6;2017-01-27;2000000;microempresarial
femenino;comercio;tienda;lamilagrosa;2;9;2018-09-20;3000000;microempresarial
masculino;comercio;distribuidorade;aranjuez;3;4;2018-07-05;7800000;microempresarial
femenino;comercio;fabricadehelados;belen;3;16;2016-11-03;6800000;microempresarial
femenino;comercio;almacenderopaen;santacruz;1;2;2018-03-14;7000000;microempresarial
femenino;comercio;variedades;boyaca;3;5;2019-01-31;8200000;microempresarial
femenino;comercio;variedades;manriqueoriental;1;3;2018-10-18;4000000;microempresarial
femenino;comercio;tienda;manriquecentralno.1;2;4;2017-12-07;7000000;microempresarial
masculino;comercio;almacenderopaen;buenosaires;1;9;2016-09-08;2000000;microempresarial
masculino;servicio;servicios;20dejulio;2;13;2018-01-10;6000000;microempresarial
femenino;comercio;tienda;sanjavierno.1;1;13;2016-11-01;5000000;microempresarial
masculino;comercio;variedades;girardot;3;5;2018-02-28;7000000;microempresarial
femenino;comercio;legumbreria;manriquecentralno.2;1;3;2018-06-21;5000000;microempresarial
femenino;industria;fabricade;castilla;3;5;2017-08-25;7000000;microempresarial
femenino;comercio;variedades;castilla;3;5;2016-05-12;1000000;microempresarial
femenino;comercio;almacenderopaen;laloma;2;60;2018-06-06;5000000;microempresarial
femenino;comercio;productosdebelleza;popular;2;1;2018-05-03;7800000;microempresarial
masculino;comercio;comidasrapidas;aranjuez;3;4;2018-12-20;6000000;microempresarial
femenino;comercio;almacenderopaen;sanjavierno.1;2;13;2016-12-14;6890000;microempresarial
femenino;servicio;recreativoeducativo;cabecerasanantonio;3;80;2016-09-01;6890000;juridicaycapsemilla
masculino;comercio;comidasrapidas;altavista;2;16;2018-06-22;5000000;microempresarial
masculino;comercio;cerrajeria;robledo;1;7;2016-12-02;6800000;microempresarial
femenino;comercio;tienda;carpinelo;1;1;2016-08-22;6890000;microempresarial
masculino;industria;fabricade;belen;3;16;2018-05-17;2500000;microempresarial
femenino;servicio;comidasrapidas;belalcazar;3;5;2016-05-18;5000000;microempresarial
femenino;comercio;comidasrapidas;manriquecentralno.1;3;4;2018-03-06;1000000;microempresarial
femenino;comercio;fabricade;belencito;2;13;2018-02-14;4500000;microempresarial
femenino;servicio;mantenimientoen;robledo;2;7;2018-01-25;7800000;microempresarial
femenino;comercio;cafeteria;manriquecentralno.1;2;4;2018-01-24;800000;microempresarial
masculino;industria;panaderia;laspalmas;3;10;2017-11-07;4300000;microempresarial
masculino;comercio;tienda;andalucia;2;2;2017-05-24;7300000;microempresarial
masculino;industria;fabricade;sanjavierno.1;2;13;2016-10-26;5000000;microempresarial
femenino;servicio;hotelesmoteles;manriqueoriental;3;3;2016-09-27;6890000;microempresarial
masculino;servicio;variedades;lafloresta;3;12;2017-04-26;4300000;microempresarial
masculino;comercio;variedades;lamilagrosa;2;9;2017-08-10;7000000;microempresarial
masculino;industria;fabricadecalzado;docedeoctubreno.1;2;6;2019-03-22;7500000;microempresarial
femenino;servicio;peluqueria;manriqueoriental;1;3;2017-02-03;7377000;microempresarial
masculino;comercio;tienda;villahermosa;2;8;2018-10-24;3000000;microempresarial
masculino;comercio;cafeteria;belen;3;16;2018-09-14;7800000;microempresarial
masculino;industria;fabricade;belen;3;16;2017-06-27;7000000;microempresarial
femenino;servicio;fabricade;sanjosedelacimano.;1;3;2018-09-14;3000000;microempresarial
femenino;industria;fabricade;20dejulio;2;13;2017-10-19;6000000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;3;4;2018-05-11;5000000;microempresarial
masculino;comercio;variedades;villahermosa;2;8;2017-01-11;6000000;microempresarial
femenino;comercio;papeleria;granizal;2;1;2017-08-09;7000000;microempresarial
masculino;industria;fabricadealimentos;lopezdemesa;3;7;2018-11-16;7800000;microempresarial
masculino;industria;fabricade;robledo;2;7;2018-10-30;7800000;microempresarial
femenino;comercio;variedades;manriqueoriental;2;3;2018-05-11;800000;microempresarial
femenino;servicio;peluqueria;castilla;3;5;2017-09-22;2500000;microempresarial
masculino;servicio;comidasrapidas;robledo;3;7;2016-09-29;3500000;microempresarial
femenino;servicio;peluqueria;pedregal;3;6;2016-09-06;6000000;microempresarial
masculino;industria;fabricadecalzado;manriquecentralno.1;1;4;2018-04-25;3400000;microempresarial
femenino;industria;fabricade;aranjuez;2;4;2019-01-18;6000000;microempresarial
masculino;industria;fabricade;belen;3;16;2017-12-13;3500000;microempresarial
femenino;comercio;cafeteria;santodomingosavio;1;1;2018-04-26;4500000;microempresarial
femenino;comercio;miscelanea;andalucia;2;2;2018-10-18;5000000;microempresarial
femenino;comercio;tienda;cabecerasanantonio;2;80;2017-01-23;2000000;microempresarial
femenino;servicio;peluqueria;santodomingosavio;2;1;2017-11-21;7300000;microempresarial
femenino;comercio;comidasrapidas;manriquecentralno.1;3;4;2016-10-21;4000000;microempresarial
femenino;comercio;variedades;docedeoctubreno.1;2;6;2018-09-27;3000000;microempresarial
masculino;comercio;comidasrapidas;docedeoctubreno.1;2;6;2016-07-19;6890000;microempresarial
femenino;comercio;tienda;manriqueoriental;1;3;2019-03-07;8200000;microempresarial
femenino;comercio;variedades;moravia;2;4;2018-04-11;7000000;microempresarial
masculino;comercio;tienda;sanjavierno.2;3;13;2016-09-28;6894000;microempresarial
masculino;comercio;panaderia;bellohorizonte;2;7;2018-11-30;7800000;microempresarial
femenino;comercio;ferreteria;robledo;1;7;2018-05-17;5000000;microempresarial
femenino;comercio;variedades;buenosaires;2;9;2017-04-17;7370000;microempresarial
femenino;industria;fabricade;enciso;2;4;2018-10-03;5000000;microempresarial
femenino;comercio;variedades;juanpabloii;1;9;2018-10-25;5000000;microempresarial
femenino;comercio;tienda;campovaldesno.1;3;4;2016-10-20;6890000;microempresarial
femenino;servicio;peluqueria;sanjavierno.1;2;13;2018-02-02;500000;microempresarial
masculino;comercio;miscelanea;castilla;3;5;2018-05-08;1500000;microempresarial
femenino;industria;fabricade;lamilagrosa;2;9;2019-05-16;8000000;microempresarial
femenino;comercio;productosdebelleza;belen;1;4;2019-02-04;4000000;microempresarial
femenino;comercio;comidasrapidas;elsalvador;3;9;2017-04-07;3000000;microempresarial
masculino;comercio;comidasrapidas;sanjavierno.1;3;13;2017-07-21;7000000;microempresarial
femenino;industria;fabricade;castilla;3;5;2018-02-12;4000000;microempresarial
masculino;comercio;variedades;moravia;2;90;2016-10-20;6890000;microempresarial
femenino;servicio;peluqueria;santarosadelima;3;13;2017-10-20;7370000;microempresarial
femenino;comercio;variedades;cristorey;3;15;2018-05-03;3000000;microempresarial
femenino;comercio;variedades;lafloresta;3;12;2018-10-29;7812000;microempresarial
femenino;servicio;organizacióny;santodomingosavio;1;1;2018-05-31;5000000;microempresarial
masculino;comercio;variedades;andalucia;2;2;2017-10-13;7300000;microempresarial
masculino;industria;fabricadecolchones;popular;2;1;2017-11-23;3300000;microempresarial
femenino;comercio;almacenderopaen;villahermosa;2;8;2019-06-11;8500000;microempresarial
femenino;comercio;papeleria;robledo;3;7;2019-04-05;6500000;microempresarial
femenino;industria;fabricade;20dejulio;2;13;2017-07-10;6000000;microempresarial
femenino;industria;fabricade;santodomingosavio;1;1;2016-11-23;1800000;microempresarial
femenino;comercio;variedades;andalucia;2;2;2018-08-29;7000000;microempresarial
femenino;industria;fabricade;juanxxiiilaquiebra;2;13;2018-08-01;800000;microempresarial
femenino;servicio;fabricade;sanjavierno.1;3;13;2017-09-26;7377000;microempresarial
masculino;industria;fabricade;santander;2;6;2018-07-18;5000000;microempresarial
femenino;comercio;variedades;llanaditas;1;8;2018-10-30;7800000;microempresarial
masculino;industria;fabricadealimentos;popular;2;1;2018-03-01;4100000;microempresarial
femenino;comercio;almacenderopaen;alfonsolopez;3;5;2016-08-04;3500000;microempresarial
masculino;industria;comidasrapidas;boston;3;10;2018-04-30;7800000;microempresarial
femenino;servicio;variedades;20dejulio;1;13;2018-06-14;7800000;microempresarial
masculino;comercio;fabricadecalzado;cabecerasanantonio;2;80;2016-06-20;5000000;microempresarial
femenino;servicio;peluqueria;boston;3;10;2016-09-13;2000000;microempresarial
femenino;servicio;panaderia;belen;3;16;2018-03-05;7800000;microempresarial
masculino;comercio;tienda;aranjuez;2;4;2018-04-19;7800000;microempresarial
femenino;comercio;comidasrapidas;belen;2;16;2018-04-06;5000000;microempresarial
femenino;industria;fabricade;moravia;2;4;2016-02-23;6000000;microempresarial
femenino;comercio;mantenimientoen;cabecerasanantonio;3;80;2017-06-22;2000000;microempresarial
femenino;industria;fabricade;sanjavierno.1;2;13;2017-12-04;7377000;microempresarial
masculino;servicio;mantenimientoen;belencito;2;13;2018-05-24;6000000;microempresarial
femenino;comercio;distribuidorade;belen;3;16;2017-05-03;5000000;microempresarial
femenino;comercio;comidasrapidas;elsalvador;2;9;2018-08-29;7000000;microempresarial
masculino;comercio;variedades;cabecerasancristobal;2;60;2018-10-24;7800000;microempresarial
femenino;comercio;tienda;juanxxiiilaquiebra;1;13;2017-04-05;7377000;microempresarial
femenino;comercio;tiendadehelados;robledo;2;7;2018-07-12;5000000;microempresarial
femenino;comercio;carniceria;belen;2;16;2017-05-11;7300000;microempresarial
femenino;servicio;variedades;popular;2;1;2016-06-14;2500000;microempresarial
femenino;comercio;variedades;sanjavierno.1;1;13;2018-08-01;7800000;microempresarial
femenino;comercio;comidasrapidas;auresno.2;2;7;2016-12-16;4000000;microempresarial
femenino;industria;fabricade;cabecerasanantonio;3;80;2017-05-03;7377000;microempresarial
femenino;servicio;peluqueria;popular;2;1;2018-01-26;7000000;microempresarial
masculino;comercio;comidasrapidas;campovaldesno.1;3;4;2018-02-27;4000000;microempresarial
femenino;comercio;restaurante;villatina;2;8;2017-08-03;1500000;microempresarial
femenino;comercio;comidasrapidas;moravia;1;4;2018-11-01;7800000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;2;4;2016-11-19;2000000;microempresarial
femenino;comercio;fabricadehelados;robledo;2;7;2016-09-15;6000000;microempresarial
femenino;comercio;charcuteria;villahermosa;2;8;2016-04-21;4000000;microempresarial
femenino;servicio;fabricade;popular;2;1;2019-01-29;7500000;microempresarial
femenino;servicio;tienda;sanjavierno.1;2;13;2017-06-23;30000000;microempresarial
masculino;servicio;tienda;andalucia;2;2;2018-04-25;1200000;microempresarial
femenino;comercio;tienda;enciso;1;8;2017-02-15;7000000;microempresarial
femenino;comercio;tienda;pedregalalto;3;60;2018-02-05;7200000;microempresarial
femenino;servicio;peluqueria;popular;2;1;2018-08-01;4000000;microempresarial
femenino;servicio;cafeeinternet;belen;3;16;2018-05-25;7800000;microempresarial
masculino;servicio;variedades;granizal;2;1;2018-08-29;7800000;microempresarial
femenino;comercio;tienda;belen;3;16;2018-05-08;4000000;microempresarial
femenino;comercio;tiendadehelados;robledo;2;7;2016-08-18;6890000;microempresarial
